x,y,MIN_REL_HUMIDITY,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,LOCAL_MONTH,STATION_NAME,TOTAL_SNOW_FLAG,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,ID,CLIMATE_IDENTIFIER,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,MAX_TEMPERATURE,MEAN_TEMPERATURE,LOCAL_DATE,MAX_REL_HUMIDITY
-79.4,43.666666666666664,,2017,,,,,5,1,TORONTO,,3,,6158350.2017.1.3,6158350,,,,,,,,ON,,,,10.2,0,,,10.2,,,2017-01-03 00:00:00,
-79.4,43.666666666666664,,2017,,,,,3,1,TORONTO,T,4,,6158350.2017.1.4,6158350,,,,,,T,,ON,T,,,0,0,,,0,,,2017-01-04 00:00:00,
-79.4,43.666666666666664,,2017,,,,,1,1,TORONTO,T,5,,6158350.2017.1.5,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-05 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,6,,6158350.2017.1.6,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-01-06 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,T,7,,6158350.2017.1.7,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-01-07 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,T,8,,6158350.2017.1.8,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-08 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,9,,6158350.2017.1.9,6158350,,,,,,,,ON,,,,0,3,,,1.8,,,2017-01-09 00:00:00,
-79.4,43.666666666666664,,2017,,,,,3,1,TORONTO,,10,,6158350.2017.1.10,6158350,,,,,,,,ON,,,,16.3,1,,,17.3,,,2017-01-10 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,11,,6158350.2017.1.11,6158350,,,,,,,,ON,,,,17.8,0,,,17.8,,,2017-01-11 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,12,,6158350.2017.1.12,6158350,,,,,,,,ON,,,,1.4,0,,,1.4,,,2017-01-12 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,T,13,,6158350.2017.1.13,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-01-13 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,14,,6158350.2017.1.14,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-01-14 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,15,,6158350.2017.1.15,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-01-15 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,16,,6158350.2017.1.16,6158350,T,,,,,,,ON,,,,3.4,0,,,3.4,,,2017-01-16 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,17,,6158350.2017.1.17,6158350,T,,,,,,,ON,,,,7.2,0,,,7.2,,,2017-01-17 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,18,,6158350.2017.1.18,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-01-18 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,19,,6158350.2017.1.19,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-19 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,20,,6158350.2017.1.20,6158350,,,,,,,,ON,,,,0.2,0,,,0.2,,,2017-01-20 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,21,,6158350.2017.1.21,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-21 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,22,,6158350.2017.1.22,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-22 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,23,,6158350.2017.1.23,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-23 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,24,,6158350.2017.1.24,6158350,,,,,,,,ON,,,,0.6,0,,,0.6,,,2017-01-24 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,25,,6158350.2017.1.25,6158350,,,,,,,,ON,,,,2.2,0,,,2.2,,,2017-01-25 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,26,,6158350.2017.1.26,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-26 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,27,,6158350.2017.1.27,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-27 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,28,,6158350.2017.1.28,6158350,,,,,,,,ON,,,,0,0.6,,,0.6,,,2017-01-28 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,29,,6158350.2017.1.29,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-01-29 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,,30,,6158350.2017.1.30,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-01-30 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,1,TORONTO,T,31,,6158350.2017.1.31,6158350,,,,,,,,ON,,,,0,0,,,0.4,,,2017-01-31 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,1,,6158350.2017.2.1,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-02-01 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,2,,6158350.2017.2.2,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-02 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,3,,6158350.2017.2.3,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-03 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,4,,6158350.2017.2.4,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-04 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,5,,6158350.2017.2.5,6158350,,,,,,,,ON,,,,0,0.8,,,0.8,,,2017-02-05 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,6,,6158350.2017.2.6,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-02-06 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,7,,6158350.2017.2.7,6158350,T,,,,,,,ON,,,,15.4,0,,,15.4,,,2017-02-07 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,8,,6158350.2017.2.8,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-08 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,9,,6158350.2017.2.9,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-02-09 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,10,,6158350.2017.2.10,6158350,T,,,,,,,ON,,,,0,6,,,5,,,2017-02-10 00:00:00,
-79.4,43.666666666666664,,2017,,,,,7,2,TORONTO,,11,,6158350.2017.2.11,6158350,,,,,,,,ON,,,,0,9.6,,,9.8,,,2017-02-11 00:00:00,
-79.4,43.666666666666664,,2017,,,,,12,2,TORONTO,,12,,6158350.2017.2.12,6158350,,,,,,,,ON,,,,0,7.2,,,6.8,,,2017-02-12 00:00:00,
-79.4,43.666666666666664,,2017,,,,,15,2,TORONTO,,13,,6158350.2017.2.13,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-13 00:00:00,
-79.4,43.666666666666664,,2017,,,,,10,2,TORONTO,,14,,6158350.2017.2.14,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-14 00:00:00,
-79.4,43.666666666666664,,2017,,,,,4,2,TORONTO,,15,,6158350.2017.2.15,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-15 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,16,,6158350.2017.2.16,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-02-16 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,17,,6158350.2017.2.17,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-17 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,18,,6158350.2017.2.18,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-18 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,19,,6158350.2017.2.19,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-19 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,20,,6158350.2017.2.20,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-20 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,21,,6158350.2017.2.21,6158350,,,,,,,,ON,,,,1.4,0,,,1.4,,,2017-02-21 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,22,,6158350.2017.2.22,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-22 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,23,,6158350.2017.2.23,6158350,,,,,,,,ON,,,,2,0,,,2,,,2017-02-23 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,24,,6158350.2017.2.24,6158350,,,,,,,,ON,,,,16.6,0,,,16.6,,,2017-02-24 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,25,,6158350.2017.2.25,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-25 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,26,,6158350.2017.2.26,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-02-26 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,27,,6158350.2017.2.27,6158350,,,,,,,,ON,,,,3.2,0,,,3.2,,,2017-02-27 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,2,TORONTO,,28,,6158350.2017.2.28,6158350,,,,,,,,ON,,,,15.2,0,,,15.2,,,2017-02-28 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,1,,6158350.2017.3.1,6158350,,,,,,,,ON,,,,4.6,0,,,4.6,,,2017-03-01 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,2,,6158350.2017.3.2,6158350,,,,,,T,,ON,T,,,0,0,,,0,,,2017-03-02 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,T,3,,6158350.2017.3.3,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-03 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,4,,6158350.2017.3.4,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-03-04 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,5,,6158350.2017.3.5,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-05 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,6,,6158350.2017.3.6,6158350,,,,,,,,ON,,,,0.4,0,,,0.4,,,2017-03-06 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,7,,6158350.2017.3.7,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-07 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,8,,6158350.2017.3.8,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-08 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,9,,6158350.2017.3.9,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-09 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,T,10,,6158350.2017.3.10,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-10 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,11,,6158350.2017.3.11,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-03-11 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,12,,6158350.2017.3.12,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-12 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,13,,6158350.2017.3.13,6158350,,,,,,,,ON,,,,0,1.6,,,2.6,,,2017-03-13 00:00:00,
-79.4,43.666666666666664,,2017,,,,,1,3,TORONTO,,14,,6158350.2017.3.14,6158350,,,,,,,,ON,,,,0,1.6,,,2,,,2017-03-14 00:00:00,
-79.4,43.666666666666664,,2017,,,,,2,3,TORONTO,,15,,6158350.2017.3.15,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-15 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,16,,6158350.2017.3.16,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-03-16 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,17,,6158350.2017.3.17,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-03-17 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,18,,6158350.2017.3.18,6158350,,,,,,T,,ON,T,,,0,0,,,0,,,2017-03-18 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,19,,6158350.2017.3.19,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-19 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,20,,6158350.2017.3.20,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-20 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,21,,6158350.2017.3.21,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-21 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,22,,6158350.2017.3.22,6158350,,,,,,,,ON,,,,2,0,,,2,,,2017-03-22 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,23,,6158350.2017.3.23,6158350,,,,,,,,ON,,,,9.4,0,,,9.4,,,2017-03-23 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,24,,6158350.2017.3.24,6158350,,,,,,,,ON,,,,4.2,0,,,4.2,,,2017-03-24 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,25,,6158350.2017.3.25,6158350,,,,,,T,,ON,T,,,0,0,,,0,,,2017-03-25 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,26,,6158350.2017.3.26,6158350,,,,,,,,ON,,,,4.5,0,,,4.5,,,2017-03-26 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,27,,6158350.2017.3.27,6158350,,,,,,T,,ON,T,,,0,0,,,0,,,2017-03-27 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,28,,6158350.2017.3.28,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-28 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,29,,6158350.2017.3.29,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-03-29 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,30,,6158350.2017.3.30,6158350,,,,,,,,ON,,,,11.2,1.8,,,13,,,2017-03-30 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,3,TORONTO,,31,,6158350.2017.3.31,6158350,,,,,,,,ON,,,,5,0,,,5,,,2017-03-31 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,1,,6158350.2017.4.1,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-01 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,2,,6158350.2017.4.2,6158350,,,,,,,,ON,,,,4.2,0,,,4.2,,,2017-04-02 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,3,,6158350.2017.4.3,6158350,,,,,,,,ON,,,,9.6,0,,,9.6,,,2017-04-03 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,4,,6158350.2017.4.4,6158350,,,,,,,,ON,,,,4,0,,,4,,,2017-04-04 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,5,,6158350.2017.4.5,6158350,,,,,,,,ON,,,,20.2,0,,,20.2,,,2017-04-05 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,T,6,,6158350.2017.4.6,6158350,,,,,,,,ON,,,,7.6,0,,,7.6,,,2017-04-06 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,7,,6158350.2017.4.7,6158350,T,,,,,,,ON,,,,0,0,,,0,,,2017-04-07 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,8,,6158350.2017.4.8,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-08 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,9,,6158350.2017.4.9,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-09 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,10,,6158350.2017.4.10,6158350,,,,,,,,ON,,,,4.9,0,,,4.9,,,2017-04-10 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,11,,6158350.2017.4.11,6158350,,,,,,,,ON,,,,1,0,,,1,,,2017-04-11 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,12,,6158350.2017.4.12,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-12 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,13,,6158350.2017.4.13,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-13 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,14,,6158350.2017.4.14,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-14 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,15,,6158350.2017.4.15,6158350,,,,,,,,ON,,,,5.6,0,,,5.6,,,2017-04-15 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,16,,6158350.2017.4.16,6158350,,,,,,,,ON,,,,2.6,0,,,2.6,,,2017-04-16 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,17,,6158350.2017.4.17,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-17 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,18,,6158350.2017.4.18,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-18 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,19,,6158350.2017.4.19,6158350,,,,,,,,ON,,,,19.6,0,,,19.6,,,2017-04-19 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,20,,6158350.2017.4.20,6158350,,,,,,,,ON,,,,5.4,0,,,5.4,,,2017-04-20 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,21,,6158350.2017.4.21,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-21 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,22,,6158350.2017.4.22,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-22 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,23,,6158350.2017.4.23,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-23 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,24,,6158350.2017.4.24,6158350,,,,,,,,ON,,,,5,0,,,5,,,2017-04-24 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,25,,6158350.2017.4.25,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-25 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,26,,6158350.2017.4.26,6158350,,,,,,,,ON,,,,0,0,,,0,,,2017-04-26 00:00:00,
-79.4,43.666666666666664,,2017,,,,,0,4,TORONTO,,27,,6158350.2017.4.27,6158350,,,,,,,,ON,,,,5.6,0,,,5.6,,,2017-04-27 00:00:00,
